age_check,dairy_check,enum_name,parti_name,parti_gender,home_location,village_name,age,education,hh_depen,farming_years,perc_dairy,second_income_employment,second_income_labour,second_income_business,second_income_other,second_income_none,second_income_other_farming,num_cows,other_livestock,other_livestock_type,other_livestock_number,amount_milk,farm_size,decision_maker,decision_maker_gender,price_coop,price_market,transport_market,market_distance,mobile_access,elec_access,internet_access,con_personal,sell_coop,sell_market,farmer_group,farmer_group_repeat_1_group_name,farmer_group_repeat_1_group_purpose,farmer_group_repeat_1_group_mem_relationship,farmer_group_repeat_1_neg_relationship_coop,farmer_group_repeat_2_group_name,farmer_group_repeat_2_group_purpose,farmer_group_repeat_2_group_mem_relationship,info_recieved_coop,info_recieved_ffs,info_recieved_vol_trainers,info_recieved_gov_ext,info_recieved_ext_off,info_recieved_ngo_proj,info_recieved_gov_proj,info_recieved_tv,info_recieved_radio,info_recieved_newspaper,info_recieved_other,info_other,helpful_coop,helpful_ffs,helpful_vol_trainer,helpful_gov_ext,helpful_ext_off,helpful_ngo_proj,helpful_gov_proj,helpful_tv,helpful_radio,helpful_newspaper,other_formal_source_1_name_other,other_formal_source_1_helpful_other,other_formal_source_1_other_unhelp,village_relationship,neg_relationship_village,family_relationship,family_village,family_distance,family_transport,religious_comm,religious_comm_repeat_1_which_religious_comm,religious_comm_repeat_1_reglious_freq,finance_group,finance_group_repeat_1_finance_group_name,finance_group_repeat_1_finance_group_info,finance_group_repeat_1_fiannce_group_purpose,finance_group_repeat_2_finance_group_name,finance_group_repeat_2_finance_group_info,finance_group_repeat_2_fiannce_group_purpose,finance_group_repeat_3_finance_group_name,finance_group_repeat_3_finance_group_info,finance_group_repeat_3_fiannce_group_purpose,social_groups,social_group_repeat_1_social_groups_info,social_group_repeat_1_social_group_freq,social_group_repeat_2_social_groups_info,social_group_repeat_2_social_group_freq,feed_training,feed_training_source,improved_feed_nap_kak_1,improved_feed_nap_kak_2,improved_feed_desho_grass,improved_feed_chloris,improved_feed_phalaris,improved_feed_guat_grass,improved_feed_rhodes_grass,improved_feed_blue_buff_grass,improved_feed_bracchiaria,improved_maize,improved_cowpea,improved_feed_desmodium,improved_feed_vetch,improved_feed_lucerne,improved_feed_trifolium,improved_feed_medicago,improved_pigeonpea,improved_lablab,improved_feed_sesbania,improved_feed_leucaena,improved_feed_glyricidia,improved_feed_calliandra,improved_feed_tagasaste_tree_lucerne,improved_feed_napier_other_improv,improved_feed_setaria_grass,improved_oats,improved_feed_vetiver_grass,improved_sorghum,improved_feed_none,improved_feed_other,improved_feed_other_2,aware_feed_benefits,what_feed_benefits,feed_used,feed_used_specific,feed_seed_source,feed_recommend,feed_no_recomm,no_feed_use,hay_making,hay_making_source,hay_benefits_yes,hay_making_recommend,vet_access,vet_access_time,animal_disease,animal_vet_attend,animal_vet_access,vet_recommend,vet_no_recommend,animal_vet_no,vaccine_aware,vaccine_benefits,vaccine_benefits_source,vaccine_use,vaccine_access,vaccine_noaccess,vaccine_no_reason,vaccine_recomm,improv_breed,improv_benefits,perc_crossbreed,breed_service_ai,breed_service_hired,breed_service_own,breed_service_community,ai_access_coop,ai_access_ffs,ai_access_vol_trainers,ai_access_gov_ext,ai_access_ext_off,ai_access_ngo_proj,ai_access_gov_proj,ai_access_tv,ai_access_radio,ai_access_newspaper,ai_access_other_farmers,ai_access_neighbours,ai_access_don_t_know,ai_access_other,ai_access_none,ai_access_vet,ai_access_agrovet,ai_recommend,hired_access_coop,hired_access_ffs,hired_access_vol_trainers,hired_access_gov_ext,hired_access_ext_off,hired_access_ngo_proj,hired_access_gov_proj,hired_access_tv,hired_access_radio,hired_access_newspaper,hired_access_other_farmers,hired_access_neighbours,hired_access_don_t_know,hired_access_other,hired_access_none,hired_access_vet,hired_access_agrovet,hired_access_other_2,hired_recommend,info_source_coop,info_source_ffs,info_source_vol_trainers,info_source_gov_ext,info_source_ext_off,info_source_ngo_proj,info_source_gov_proj,info_source_tv,info_source_radio,info_source_newspaper,info_source_other_farmers,info_source_neighbours,info_source_don_t_know,info_source_other,info_source_none,info_source_vet,info_source_agrovet,info_source_other_2,info_outside,info_mobile,info_mobile_topics,person_1,person_1_location,person_1_distance,person_2,person_2_location,person_2_distance,person_3,person_3_location,person_3_distance,person_4,person_4_location,person_4_distance,county
TRUE,TRUE,virginia,op208,male,bogusero north,kisachu,56,above_primary,13,21,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,NA,0,56,0.6_2.5,TRUE,NA,NA,60,foot,1.5,TRUE,FALSE,TRUE,2,0,98,TRUE,faith farmers group,"table banking,value addition (milk),agricultural trainings",5,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,seventh day adventist,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,government extensionist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,"increased milk production,livestock growth and good health",TRUE,desmodium,county government,TRUE,NA,NA,TRUE,government extensionist,NA,TRUE,TRUE,NA,TRUE,TRUE,recommended by agricultural officer,TRUE,NA,NA,TRUE,prevention from diseases,government extensionist,TRUE,NA,NA,NA,TRUE,TRUE,"quality breeds,",100,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,"how to improve the quality of milk,health, feds",ox317,kisachu,15,ox378,kisachu,15,op251,kisachu,20,op252,kisachu,60,oyugis
TRUE,TRUE,valerie,op209,male,kokech,kidi,71,above_primary,3,20,60,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,NA,NA,35,0.6_2.5,TRUE,NA,45,60,motorbike,1,TRUE,TRUE,TRUE,100,0,0,TRUE,one acre fund,input and credit provision,5,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,TRUE,FALSE,50,matatu,TRUE,christian,weekly,TRUE,agape,TRUE,table banking,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,training,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,higher milk production,TRUE,braccharia,cooperative society,TRUE,NA,NA,FALSE,NA,it is a tedious procedure,NA,TRUE,NA,TRUE,TRUE,provided by the cooperative society,TRUE,NA,NA,TRUE,reduced mortality,kasbondo dairy cooperative,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,op210,kidi,5,op211,kidi,10,ox435,kidi,10,NA,NA,NA,oyugis
TRUE,TRUE,valerie,op210,male,kokech,kidi,56,above_primary,7,10,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,NA,NA,21,0_0.5,TRUE,NA,45,50,motorbike,3,TRUE,TRUE,TRUE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,FALSE,30,matatu,TRUE,christian,weekly,TRUE,jirani self help group,TRUE,table banking,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,napier,other farmer,TRUE,NA,NA,FALSE,NA,"lack of adequate capital to get the raw material, tedious procedure",NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,ox318,kidi,5,op211,kidi,5,ox435,kidi,10,op209,kidi,3,oyugis
TRUE,TRUE,valerie,op211,male,kokech,kidi,30,above_primary,15,15,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,NA,NA,70,0.6_2.5,TRUE,NA,45,70,motorbike,3,TRUE,TRUE,TRUE,33.333333333333336,44.44444444444444,22.22222222222222,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,FALSE,FALSE,100,matatu,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,"desmodium, napier",kfa,TRUE,NA,NA,TRUE,training,NA,TRUE,TRUE,NA,TRUE,TRUE,provided by the cooperative society,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,ox319,kidi,5,ox318,kidi,5,op212,kidi,3,ox488,kidi,30,oyugis
TRUE,TRUE,valerie,op212,female,kokech,kidi,32,primary,2,15,100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,NA,NA,14,0_0.5,FALSE,male,45,60,motorbike,5,TRUE,FALSE,FALSE,100,0,0,TRUE,one acre fund,"input provision, credit",5,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,FALSE,30,matatu,FALSE,NA,NA,TRUE,barneno women group,TRUE,savings and credit,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,expensive,FALSE,NA,no knowledge,NA,TRUE,NA,TRUE,TRUE,provided by the cooperative society,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oyugis
TRUE,TRUE,valerie,op213,male,kokech,kidi,51,above_primary,5,5,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,NA,NA,28,0_0.5,TRUE,NA,45,90,motorbike,1,TRUE,TRUE,TRUE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,TRUE,FALSE,60,motorbike,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,"expensive, small farms",FALSE,NA,no knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by other farmer,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,ox320,kidi,1,ox379,oyugis township,30,NA,NA,NA,NA,NA,NA,oyugis
TRUE,TRUE,virginia,op214,male,kokech,kasimba,53,above_primary,2,15,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,NA,NA,210,greater_2.6,TRUE,NA,45,60,motorbike,3,TRUE,TRUE,FALSE,2,88,10,TRUE,rambele farming group,"horticulture ,exchange of calves,trainings",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,TRUE,FALSE,30,matatu,TRUE,seventh day adventist,weekly,TRUE,kayamo self help group,TRUE,emergency loans,NA,NA,NA,NA,NA,NA,TRUE,jirani self help group,monthly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,"increased milk production, nutritious hence animal growth",TRUE,"braccharia,rhodes grass and desmodium","kari,icipe",TRUE,NA,NA,FALSE,NA,no enough grass to make hay or silage,NA,TRUE,NA,TRUE,TRUE,recommended by the government and friend,TRUE,NA,NA,TRUE,"prevention fr diseases, the attacks is very minimal",kasbondo dairy cooperative;government extensionist,TRUE,NA,NA,NA,TRUE,TRUE,"improved breed type,high mill production",100,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,"health and feeding, and milk production",op218,kasimba,10,op217,kasimba,5,ox380,kasimba,10,ox436,kasimba,5,oyugis
TRUE,TRUE,virginia,op215,male,konung'a,nyambola,60,above_primary,6,7,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,NA,NA,14,0.6_2.5,TRUE,NA,50,60,motorbike,5,TRUE,TRUE,TRUE,10,40,50,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nkne,1,not trined,5,NA,TRUE,TRUE,NA,NA,TRUE,seventh day adventist,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk production,TRUE,nappier,another farmer,TRUE,NA,NA,FALSE,NA,no enough grass to make hay or silage,NA,TRUE,NA,TRUE,TRUE,recommended by a friend,TRUE,NA,NA,TRUE,prevention of diseases,other farmer,TRUE,NA,NA,NA,TRUE,TRUE,"increased milk production,",50,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,"health, milk production and breeding.",op217,NA,15,ox380,NA,NA,NA,NA,NA,NA,NA,NA,oyugis
TRUE,TRUE,virginia,op216,female,kasimba,kasimba,62,above_primary,0,7,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,NA,NA,42,0.6_2.5,TRUE,NA,50,60,matatu,2,TRUE,TRUE,TRUE,1,99,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,FALSE,20,matatu,TRUE,christian,more_weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,kasbondo dairy cooperative,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk production,TRUE,milato,dairy cooperative,TRUE,NA,NA,FALSE,NA,no enough grass to make silage or hay,NA,TRUE,NA,TRUE,TRUE,dairy cooperative,TRUE,NA,NA,TRUE,prevention diseases,kasbondo dairy cooperative,TRUE,NA,NA,NA,TRUE,TRUE,improved breed,100,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,"health, breeding, feeding",op216,kasimba,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,oyugis
TRUE,TRUE,virginia,op217,male,koketch,kasimba,53,above_primary,6,15,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,NA,NA,105,0.6_2.5,TRUE,NA,45,50,motorbike,3,TRUE,TRUE,TRUE,3,97,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,1,not traned,NA,NA,TRUE,FALSE,50,matatu,TRUE,christian,more_weekly,TRUE,afya sacco,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,monthly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk,TRUE,nappier kakamega 1,government extensionist,TRUE,NA,NA,FALSE,NA,lack knowledge kn how to,NA,TRUE,NA,TRUE,TRUE,recommended by friends,TRUE,NA,NA,TRUE,prevention from diseases,radio;television,TRUE,NA,NA,NA,TRUE,TRUE,high production of milk and quality livestock,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,"health, feeding, marketing and milk production.",op214,kasimba,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,oyugis
TRUE,TRUE,virginia,op218,male,kasimba,kayamo,62,above_primary,8,20,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,56,greater_2.6,TRUE,NA,40,50,motorbike,3,TRUE,TRUE,TRUE,11.11111111111111,0,88.88888888888889,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,not attended any,4,NA,TRUE,TRUE,NA,NA,TRUE,seventh day adventist,more_weekly,TRUE,kayamo self help group,TRUE,table banking,NA,NA,NA,NA,NA,NA,TRUE,NA,less_monthly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,"increased milk production, nutritional supplements",TRUE,"nappier, braccharia",local market,TRUE,NA,NA,FALSE,NA,)lack knowledge on how to do it,NA,TRUE,NA,TRUE,TRUE,recommended by fri,TRUE,NA,NA,TRUE,prevention  of diseases,other farmer,TRUE,NA,NA,NA,TRUE,TRUE,"important breeds,resist to diseases",100,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,"feeding, health and breeding",op217,kayamo,5,ox380,kayamo,10,ox436,kayamo,5,op214,kayamo,5,oyugis
TRUE,TRUE,steve,op219,male,kabuor,nyatindo,61,primary,3,20,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,7,0.6_2.5,TRUE,NA,60,30,bicycle,5,TRUE,TRUE,FALSE,100,0,0,TRUE,kasbondo dairy cooperative,milk off taking,5,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,baptist,weekly,TRUE,ojwando quick,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,kasbondo dairy cooperative,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improves milk production,TRUE,bracharia,cooperative,TRUE,NA,NA,FALSE,NA,less feed,NA,TRUE,NA,TRUE,TRUE,other farmers,TRUE,NA,NA,TRUE,prevent diseases,other farmer,TRUE,NA,NA,NA,TRUE,TRUE,sire beautiful calves,50,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,breeding,ox321,kachieng,25,op257,nyatindo,10,ox437,nyatindo,20,ox489,nyatindo,45,oyugis
